uvrh01_x,uvrh01_y,uvrh01_z,uvrh12_x,uvrh12_y,uvrh12_z,uvrh23_x,uvrh23_y,uvrh23_z,uvrh34_x,uvrh34_y,uvrh34_z,uvrh05_x,uvrh05_y,uvrh05_z,uvrh56_x,uvrh56_y,uvrh56_z,uvrh67_x,uvrh67_y,uvrh67_z,uvrh78_x,uvrh78_y,uvrh78_z,uvrh59_x,uvrh59_y,uvrh59_z,uvrh910_x,uvrh910_y,uvrh910_z,uvrh1011_x,uvrh1011_y,uvrh1011_z,uvrh1112_x,uvrh1112_y,uvrh1112_z,uvrh913_x,uvrh913_y,uvrh913_z,uvrh1314_x,uvrh1314_y,uvrh1314_z,uvrh1415_x,uvrh1415_y,uvrh1415_z,uvrh1516_x,uvrh1516_y,uvrh1516_z,uvrh1317_x,uvrh1317_y,uvrh1317_z,uvrh017_x,uvrh017_y,uvrh017_z,uvrh1718_x,uvrh1718_y,uvrh1718_z,uvrh1819_x,uvrh1819_y,uvrh1819_z,uvrh1920_x,uvrh1920_y,uvrh1920_z,answer
-0.6013333636086695,-0.7241990271810943,-0.3375410417135081,-0.30916161620963056,-0.9422526685434219,-0.1287594799828325,-0.18861150374886756,-0.9696583124673138,-0.15552638913262268,-0.07926935471561991,-0.9806806159038878,-0.17883483719158416,-0.07952519439297556,-0.9935807031971525,-0.08045576232322614,0.035560018432562866,-0.9814366016579353,-0.1884613541689623,0.0648274771469596,-0.9651825253274808,-0.25341683252938657,0.08266840386181783,-0.9684593210559483,-0.23505845754363092,0.9701755617330997,0.23584049600787457,-0.05602356520808079,0.14275847767083655,-0.9493924190453107,-0.27977500194334454,0.0018821726376009415,0.8736090861679685,-0.48662472398238177,-0.1458336128144108,0.9827448987166061,-0.11377619003984979,0.776794674108187,0.6191563802960327,-0.11504525638143534,0.18234302096780905,-0.936196032014608,-0.30047963715439374,-0.015399386226360898,0.9856843304643611,-0.16789657405937605,-0.16255149033483743,0.984605328735032,0.06426009349901847,0.5786140305023764,0.8030658780923072,-0.1424464781931323,0.3879543215239502,-0.905091443943429,-0.17407160167956862,0.20960784518878992,-0.9472764843768735,-0.24234647383839314,-0.14126526325943584,0.9717382482655654,-0.18912668308309244,-0.244847555332374,0.9663485332783058,0.07886816137470756,테스트
-0.6260844625641976,-0.7117678985652915,-0.3184410531128935,-0.41342197297224087,-0.8935166341273254,-0.1752435356910922,-0.30827310550809534,-0.9306371937882162,-0.19718546081896848,-0.1531865457531633,-0.9643166562599053,-0.21593348202613175,-0.14105372250812456,-0.9880712280948661,-0.061798831523776146,-0.014694128519649755,-0.9815590101172877,-0.1905937885782697,0.033523573271166104,-0.9688042158697987,-0.2455495089549911,0.050311512986915656,-0.9790007550697137,-0.19755068522760907,0.9963534852846889,0.07994238705428255,-0.029815216133989755,0.1199223251783663,-0.9261206044868189,-0.35765802363260796,-0.007008616443433332,0.9944174897308589,-0.10528407008149863,-0.08577269220387874,0.9957386231469617,0.03387683051130467,0.8430612832475189,0.5245880593298857,-0.11855395690381254,0.16755552348602037,-0.9243350641026664,-0.34282624727352096,-0.0797879117505263,0.992310359832469,0.09462578352460932,-0.193691163195635,0.9493958296516571,0.2472474306033605,0.5937708768908072,0.7898966154353099,-0.1532954098470142,0.31325996123323685,-0.9386882122988772,-0.14398832167675626,0.22565347955959025,-0.9363909487506192,-0.2687982482468305,-0.2430689229318685,0.9568617882157271,0.15916349128283916,-0.2888906781058614,0.9245388923784781,0.24853573703415877,테스트
-0.6019768133527531,-0.7299800894361326,-0.32365565839713123,-0.4248742248259234,-0.8802065967295913,-0.21146687719896295,-0.3760049987392537,-0.8984475679228029,-0.22674260432634707,-0.2316230702140723,-0.9382011321024992,-0.2571563514016243,-0.13412138673617616,-0.9855848347266347,-0.10312122563680659,0.02972527956199153,-0.9730877401285345,-0.2285096447997398,0.039513274374162764,-0.9610442761862701,-0.2735554794878737,0.04678622967888493,-0.9756842939195299,-0.2141289501939968,0.9396421960605209,0.3393196235680501,-0.04398563906774797,0.17118617545151807,-0.7614519629509318,-0.6252089262418243,-0.09685079287989418,0.9906267318672913,-0.09632550040599673,-0.23161534223266628,0.971817495843503,0.043875824948459825,0.750313442048642,0.6533463356885576,-0.10083801031086347,0.22165729384590138,-0.7973004278011616,-0.5614090059065641,-0.1815153583154639,0.9758112411080448,0.12183840290641597,-0.34274781207411853,0.8824773332444118,0.32211441077392977,0.538421086833653,0.8327272751369207,-0.1291046803795554,0.37803278302549365,-0.8992499724926086,-0.22009248494676656,0.2872392154470948,-0.8070979841900001,-0.5158357073970119,-0.27749936644657536,0.9499985601555822,0.14316716566332544,-0.3986108847528384,0.8533061366150304,0.33612200132048864,테스트
-0.688015607160829,-0.5599885010103334,-0.4615705829440562,-0.4482652743409566,-0.871452429071987,-0.19907010746106657,-0.42397779182637085,-0.8793748200437886,-0.21666277463142758,-0.3253605300103808,-0.9096621313268459,-0.2581769399874129,-0.16534559100891028,-0.9770128416992905,-0.13456129714219955,0.052070677248591775,-0.9734235108142736,-0.22301415462899826,0.07063196139676535,-0.9677246818877903,-0.2419092104373481,0.06947957808373204,-0.9809427165862299,-0.18144964867900484,0.9436434703710871,0.3293858687764804,0.03227925458207781,0.20691436336566266,-0.5974752161117106,-0.7747320907031328,-0.09349795023291828,0.9919802428712805,-0.08504899208854806,-0.27530450252675936,0.958316047143788,0.07640539689837691,0.8023134056408371,0.5951691480781801,-0.045462999294975485,0.2509761344511453,-0.5681799604068635,-0.7836979727726847,-0.17938057358842446,0.9774442719560569,0.11146885232827015,-0.40194141924770777,0.8165354828787701,0.4143825535577872,0.6604527931048356,0.7455856229771847,-0.0889054941482512,0.3560780804343656,-0.9107899888835993,-0.20897367485783985,0.309064482597591,-0.7352011256318294,-0.6032896903365532,-0.24791885661001564,0.959538993174692,0.13349592171478847,-0.4193224694288994,0.833266721736491,0.36032657004247004,테스트
-0.6872279508561345,-0.5565637933427109,-0.46685596012265995,-0.4638737583242576,-0.8578666784644916,-0.2211015565716999,-0.40625219607467944,-0.8828832177777939,-0.23553423732194215,-0.2626402647785008,-0.9276193462699008,-0.2655982675826047,-0.1669363918947116,-0.9754967879887658,-0.14331174998853485,0.029963670610404197,-0.9671506692031349,-0.2524316967091882,0.06553130190878682,-0.9628068099170829,-0.26212343513587183,0.08579776406661307,-0.9783097878999275,-0.18854363574612826,0.9649396913105343,0.2616030415512181,0.02133637234120175,0.2090632677932799,-0.5987686732948463,-0.7731549818376164,-0.09759448518329644,0.9921771020781874,-0.0778454531333538,-0.254976351416127,0.9620518368734151,0.09717676361665727,0.8203030388848271,0.5681607826658045,-0.06554578122883374,0.24562968230989837,-0.5561430540625917,-0.7939590433934686,-0.18992403107527295,0.9754795972262373,0.11121338865198041,-0.36645018640612204,0.8351438169492165,0.4101817473930455,0.6692243248215818,0.7353198628265248,-0.10697430719513461,0.34977130369025594,-0.9090730166682034,-0.2263764243038374,0.2898207982614931,-0.7186410345225381,-0.6321067697750491,-0.2516416562038446,0.9567240082800922,0.14613572062798452,-0.3912475825263402,0.8390798793796135,0.377981858278394,테스트
-0.7029872631457871,-0.5546609322561904,-0.44515183711121475,-0.46034010607242976,-0.8649039647305058,-0.20007028398709328,-0.40012429017174217,-0.8904636077239273,-0.21673743500800055,-0.2734858474835932,-0.927860024754155,-0.2535375035165402,-0.17051701893908694,-0.9760626763609876,-0.13500221504535725,0.03718849622791551,-0.9687663614245673,-0.24517086433854887,0.0779673233919378,-0.9622798537262786,-0.26065030135342043,0.09549120429507478,-0.9776991250387773,-0.18704505019028309,0.965028985319693,0.2619221899317306,0.010762151932136563,0.20784780827835644,-0.5881122230917374,-0.7816158274011461,-0.10041379476848278,0.9913590464990804,-0.08440563218546031,-0.2479462973355278,0.9649075395391501,0.08646429192508044,0.8204369852138426,0.5671034247877167,-0.07264199121213412,0.24962385829561426,-0.5374399441095613,-0.8055099228719176,-0.1907014239595197,0.9761516754055924,0.10373463019968922,-0.3668124465417673,0.843198524101821,0.3930202005171666,0.6729622765979995,0.7316596506253794,-0.10860906924739488,0.3434026387179968,-0.9130613518919736,-0.219985443615524,0.29715397403230853,-0.6921619125823445,-0.6577320141875086,-0.248945374047863,0.9586114835129042,0.13816737826766057,-0.39118006579629017,0.8412380239976258,0.373224788973321,테스트
-0.6951554619752611,-0.5616666196617469,-0.44865297507506596,-0.4642819675778934,-0.8619045618289463,-0.2038695192530063,-0.41145029908390496,-0.8846297166614316,-0.21940582440600917,-0.26370188550331136,-0.9318312501374435,-0.24930270124747478,-0.16840746503976473,-0.9763642260934715,-0.13546890316148896,0.03247327876713328,-0.9695549600794363,-0.2427110742250438,0.0680706065965998,-0.9633347810537224,-0.25952358684664406,0.07928156137449938,-0.9794963451706691,-0.185206219720945,0.9655019789237304,0.2597823342346277,0.01786246102776836,0.18574221230498075,-0.594126060071155,-0.7826327716831042,-0.09366360630726649,0.9918567446961656,-0.08629789600125104,-0.23100434321676674,0.9695009089918534,0.08188394762687244,0.816712766803025,0.5733743729406917,-0.06497757302190146,0.22050250401015253,-0.5690864036606802,-0.7921611647220571,-0.1779733156665854,0.9786943170714547,0.10238619361359735,-0.3295983944818567,0.8650576649042572,0.37820647105169464,0.6678791077642169,0.737374559657873,-0.10107549743351095,0.33939021909271383,-0.9156496797065176,-0.21540646052881432,0.2596896322453909,-0.7214295302998956,-0.6419507206285585,-0.24333573003258066,0.9607163840298782,0.13346067565416533,-0.3742737977393686,0.8569102537512063,0.35443467852594995,테스트
-0.6981528238112994,-0.5798195369455094,-0.41999040367680296,-0.4594524756744251,-0.8671207262356028,-0.19236701569989195,-0.4230592325941726,-0.8801492918777283,-0.2153093349670726,-0.2866208132014602,-0.9238818567440711,-0.253556353142376,-0.16189522695578606,-0.978665675898017,-0.1265046651630368,0.02564389774702975,-0.9701005601979008,-0.24134476089623091,0.06193619791718657,-0.9622545213412937,-0.26500970462569984,0.07558462653509883,-0.9783560388861225,-0.1926302816449308,0.9618605578817178,0.2735173724900285,-0.0035375327025587403,0.1585740297205726,-0.5884029608752092,-0.7928658352656306,-0.08337495940030767,0.9921944458808392,-0.09272970240549518,-0.20612579899003414,0.9758277105793866,0.07261152977394839,0.8079104190652749,0.5835957362712132,-0.08183380335675747,0.19966003383733183,-0.5666625309719974,-0.7993931741517972,-0.1736474881865927,0.9792222120340344,0.10473972171845679,-0.31408110471465966,0.8709836774704726,0.37781012855828905,0.6521387908916091,0.749301773873179,-0.11516010196651248,0.34622874567820006,-0.9127383164641723,-0.2168742062215998,0.24740476150365898,-0.7383229761674743,-0.6274313244081146,-0.25689262871325586,0.9562694233120738,0.13983907662447975,-0.3803717826176858,0.8510735998813475,0.3619268359395972,테스트
-0.6919720339784414,-0.5740999474003392,-0.4377030438398465,-0.4475941054246058,-0.8741319211454095,-0.1885547698250631,-0.42286939405269314,-0.8807795112304744,-0.2130937074859665,-0.28771404451110205,-0.9250642635424018,-0.24794502799575868,-0.15720912501409862,-0.9788460153262759,-0.13094185462323993,0.0299260268830767,-0.9701043988023658,-0.24083581199500567,0.060553838442180444,-0.9637870158848842,-0.25970718253761865,0.07583577195766801,-0.9791405820545718,-0.18850107762402607,0.9550866946096418,0.2962789074407161,0.0053117591591033825,0.18440831094393154,-0.5843747582146555,-0.7902529448324562,-0.08715471129596403,0.9922009353829935,-0.0891143093112997,-0.20731183426516786,0.9748741767234185,0.08149934313507494,0.7988633295542248,0.5967552107406703,-0.07550231219900672,0.21609740809030598,-0.5518890200110095,-0.8054318219489092,-0.1728603486135741,0.9793279622487574,0.1050525689114277,-0.31545512999293557,0.8668633889219337,0.3860517140331335,0.6438659160544148,0.7569418655391367,-0.11169464775691273,0.3475614469565021,-0.9114300338866796,-0.2202188318896197,0.2720912016991542,-0.7292328692630535,-0.6278421778952767,-0.2575717918300881,0.9564578295732805,0.1372777924553246,-0.3921691317588066,0.8442405279224194,0.3653235594768266,테스트
-0.7040083661854696,-0.5698427374769434,-0.4238531289086459,-0.4465266244283567,-0.873507723065517,-0.19390263386945786,-0.42781928667629116,-0.8768480915860709,-0.2193355471182337,-0.34353322452638657,-0.9012005636246565,-0.2642394137313826,-0.1624416421872042,-0.9780258438940566,-0.13068344026250134,0.0285845580094343,-0.9689416586018642,-0.2456318083418225,0.0635751195718388,-0.9623516090888243,-0.2642680167095088,0.07609187865964152,-0.9785609776955572,-0.1913855766079615,0.963003690276211,0.2691819764710067,-0.012843522007682807,0.16673572239741768,-0.5806732122226852,-0.7968800533854512,-0.08151268307028497,0.9929543814167338,-0.0860074352832074,-0.19266500691516575,0.9777172183638988,0.08336207786001545,0.8022791611018669,0.589896944037309,-0.09148629994227857,0.2005013903075879,-0.5283622011305684,-0.8250045920485443,-0.16790785742337272,0.9797769105928087,0.10883086365872358,-0.30969171768192943,0.8637362152034177,0.39755602189539446,0.648861019845295,0.7509300664210833,-0.1228145442126099,0.342910749446915,-0.9110780669025397,-0.2287989814725724,0.24919911203265352,-0.724359280539574,-0.642809019272698,-0.24846878244497103,0.9573454136637547,0.14748906090720093,-0.3792412384404041,0.843736533513985,0.37984831851673717,테스트
